group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
13,5032,BF A,baseline,1692718695444439678,68.5100,1,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.7391,0.6250,-0.0004
13,5032,BF A,baseline,1692728372358755768,68.4600,11,1,68.4650,0.1256,1,0.0000,0.2177,0.0000,0.2570,0.0000,0.0000,-0.6461,-0.8750,-0.0009
13,5032,BF A,baseline,1692732047576999906,68.4700,1,0,68.4650,0.1419,1,0.0000,0.2185,0.0833,0.2519,0.0000,0.0000,-0.6475,-0.8750,-0.0009
13,5032,BF A,baseline,1692732254756086407,68.4700,1,0,68.4650,0.1667,1,0.0000,0.2577,0.0985,0.2928,0.0000,0.0000,-0.6490,-0.8750,-0.0009
13,5032,BF A,baseline,1692732254756086407,68.4700,1,0,68.4650,0.1667,1,0.0000,0.2577,0.0985,0.2928,0.0000,0.0000,-0.6504,-0.8750,-0.0009
13,5032,BF A,baseline,1692732254756086407,68.4700,16,0,68.4650,0.1667,1,0.0000,0.2577,0.0985,0.2928,0.0000,0.0000,-0.6718,-0.8750,-0.0009
13,5032,BF A,baseline,1692732254762757466,68.4600,100,1,68.4650,0.1728,0,0.0000,0.2805,0.0985,0.2726,0.0000,0.0000,-0.2099,-0.8750,-0.0009
13,5095,BKN,toxicity,1692728143151694273,11.0000,100,1,11.0100,0.0585,1,0.0000,0.1306,0.0000,0.0417,0.0000,0.0000,1.0000,0.0000,0.0000
13,5095,BKN,baseline,1692728143151694273,11.0000,100,1,11.0100,0.0585,1,0.0000,0.1306,0.0000,0.0417,0.0000,0.0000,1.0000,0.0000,0.0000
13,5095,BKN,baseline,1692728143153390600,11.0000,100,1,11.0100,0.0718,0,0.0000,0.1639,0.0000,0.0417,0.0000,0.0000,1.0000,0.0000,0.0000
13,5547,CCOI,toxicity,1692717226808076862,69.2500,1,1,69.2600,0.2194,1,-0.0006,0.1111,0.5000,0.5000,0.0000,0.0000,1.0000,0.0000,0.0000
13,5547,CCOI,toxicity,1692717226808091924,69.2500,1,1,69.2550,0.1931,1,-0.0005,0.1667,0.3611,0.3611,0.0000,0.0000,1.0000,0.0714,-0.0001
13,5547,CCOI,toxicity,1692717567333726142,69.1500,1,1,69.1550,0.2334,1,-0.0032,0.4526,0.1143,0.1359,0.0000,0.0909,1.0000,0.0714,-0.0015
13,5547,CCOI,toxicity,1692717567333726142,69.1500,2,1,69.1550,0.2334,1,-0.0063,0.4526,0.1143,0.1359,0.0000,0.0909,1.0000,0.0714,-0.0015
13,5547,CCOI,baseline,1692717226808076862,69.2500,1,1,69.2600,0.2194,1,-0.0006,0.1111,0.5000,0.5000,0.0000,0.0000,1.0000,0.0000,0.0000
13,5547,CCOI,baseline,1692717226808091924,69.2500,1,1,69.2550,0.1931,1,-0.0005,0.1667,0.3611,0.3611,0.0000,0.0000,1.0000,0.0714,-0.0001
